loss,params,iteration,train_time
0.47713477480021815,"{'L2_reg': 0.001, 'act': 'sigmoid', 'batch_size': 256, 'decay': 0.0001, 'drop_out': 0.0010923855061517607, 'layers': 3, 'learn_rate': 0.01, 'neurons': 1024}",44,97.79755372399813
0.6276274600735268,"{'L2_reg': 0.001, 'act': 'tanh', 'batch_size': 16, 'decay': 0, 'drop_out': 0.4365207779155942, 'layers': 4, 'learn_rate': 0.1, 'neurons': 128}",45,211.50036810000165
0.4371063253197792,"{'L2_reg': 0.001, 'act': 'sigmoid', 'batch_size': 256, 'decay': 1e-06, 'drop_out': 0.33792196329230617, 'layers': 2, 'learn_rate': 1, 'neurons': 256}",46,92.6929075299995
0.5645439269262248,"{'L2_reg': 0.001, 'act': 'tanh', 'batch_size': 32, 'decay': 1e-06, 'drop_out': 0.3981546819306972, 'layers': 2, 'learn_rate': 1, 'neurons': 256}",47,180.86781250000058
0.5841008997691983,"{'L2_reg': 0.001, 'act': 'sigmoid', 'batch_size': 64, 'decay': 1e-06, 'drop_out': 0.33083825513334825, 'layers': 2, 'learn_rate': 1, 'neurons': 256}",48,115.19120302200099
0.5900183043975588,"{'L2_reg': 0.001, 'act': 'sigmoid', 'batch_size': 16, 'decay': 1e-06, 'drop_out': 0.4534793289925817, 'layers': 2, 'learn_rate': 1, 'neurons': 256}",49,252.29504845799966
0.6095491830719613,"{'L2_reg': 0.001, 'act': 'tanh', 'batch_size': 128, 'decay': 1e-06, 'drop_out': 0.49873064462083116, 'layers': 2, 'learn_rate': 1, 'neurons': 256}",50,111.35207046700089
0.46815069715051405,"{'L2_reg': 0.01, 'act': 'sigmoid', 'batch_size': 256, 'decay': 1e-06, 'drop_out': 0.3462792219592056, 'layers': 2, 'learn_rate': 1, 'neurons': 256}",51,92.8914485940004
0.4813482702882531,"{'L2_reg': 0.001, 'act': 'tanh', 'batch_size': 256, 'decay': 1e-06, 'drop_out': 0.30366114484162887, 'layers': 2, 'learn_rate': 1, 'neurons': 256}",52,101.69528333799826
0.5474210835140076,"{'L2_reg': 0.001, 'act': 'sigmoid', 'batch_size': 64, 'decay': 1e-06, 'drop_out': 0.39548347345548884, 'layers': 2, 'learn_rate': 10, 'neurons': 1024}",53,124.57517155700043
0.5207560653659008,"{'L2_reg': 0.01, 'act': 'sigmoid', 'batch_size': 16, 'decay': 1e-06, 'drop_out': 0.41796238575199524, 'layers': 4, 'learn_rate': 0.001, 'neurons': 512}",54,181.79811434400108
0.5939793389108211,"{'L2_reg': 0.0001, 'act': 'tanh', 'batch_size': 256, 'decay': 1e-05, 'drop_out': 0.27186142464704144, 'layers': 2, 'learn_rate': 0.01, 'neurons': 64}",55,93.65322780299903
0.5839056319948441,"{'L2_reg': 0.001, 'act': 'sigmoid', 'batch_size': 32, 'decay': 0, 'drop_out': 0.35431817676110117, 'layers': 4, 'learn_rate': 1, 'neurons': 256}",56,138.18646217500282
0.5077703919121309,"{'L2_reg': 0.001, 'act': 'sigmoid', 'batch_size': 128, 'decay': 1e-06, 'drop_out': 0.23242498149055216, 'layers': 2, 'learn_rate': 0.001, 'neurons': 1024}",57,106.64466904200162
0.49880176030255885,"{'L2_reg': 0.01, 'act': 'tanh', 'batch_size': 256, 'decay': 1e-06, 'drop_out': 0.19650001882422136, 'layers': 3, 'learn_rate': 10, 'neurons': 256}",58,104.87186463300168
0.5074433263050688,"{'L2_reg': 0.0001, 'act': 'sigmoid', 'batch_size': 256, 'decay': 1e-05, 'drop_out': 0.12750875606094164, 'layers': 4, 'learn_rate': 0.01, 'neurons': 512}",59,101.08288937100224
0.6191727445164921,"{'L2_reg': 0.001, 'act': 'sigmoid', 'batch_size': 16, 'decay': 0, 'drop_out': 0.4691020778816194, 'layers': 2, 'learn_rate': 1, 'neurons': 64}",60,226.83996982300232
0.4941295586119695,"{'L2_reg': 0.001, 'act': 'sigmoid', 'batch_size': 64, 'decay': 1e-06, 'drop_out': 0.16909817362801122, 'layers': 4, 'learn_rate': 1, 'neurons': 256}",61,126.02248994500042
0.505361950270268,"{'L2_reg': 0.01, 'act': 'tanh', 'batch_size': 256, 'decay': 1e-06, 'drop_out': 0.326603529047747, 'layers': 3, 'learn_rate': 0.001, 'neurons': 1024}",62,103.66838341400216
0.4361598009278842,"{'L2_reg': 0.0001, 'act': 'sigmoid', 'batch_size': 256, 'decay': 0.0001, 'drop_out': 0.10252856819485195, 'layers': 2, 'learn_rate': 10, 'neurons': 512}",63,105.22227272999953
0.5133152666105469,"{'L2_reg': 0.0001, 'act': 'sigmoid', 'batch_size': 128, 'decay': 0.0001, 'drop_out': 0.04982278276115229, 'layers': 4, 'learn_rate': 10, 'neurons': 512}",64,115.47474982600033
0.4891347812305258,"{'L2_reg': 0.0001, 'act': 'sigmoid', 'batch_size': 32, 'decay': 0.0001, 'drop_out': 0.10845837549721879, 'layers': 2, 'learn_rate': 10, 'neurons': 512}",65,171.57377403600185
0.4835649864528241,"{'L2_reg': 0.0001, 'act': 'sigmoid', 'batch_size': 256, 'decay': 0.0001, 'drop_out': 0.07327637162586012, 'layers': 2, 'learn_rate': 10, 'neurons': 512}",66,98.6545204590002
0.5508888298754873,"{'L2_reg': 0.0001, 'act': 'sigmoid', 'batch_size': 256, 'decay': 0.0001, 'drop_out': 0.13538191688462733, 'layers': 2, 'learn_rate': 10, 'neurons': 512}",67,96.56818114099951
